reqStreamId, pushStreamId,face_req_time,face_end_time,face_dow_thrp,face_late,face_cancel, iter_id,sid,fid,layerId, face_br,face_size,face_ini_weight
15,0,47.34,71.56,48055.49,1,0,0,0,0,0,1164,1164.00,20.00
17,0,71.74,95.49,49004.34,0,0,1,1,0,0,1164,1164.00,20.00
19,0,95.66,119.74,48336.86,0,0,2,2,0,0,1164,1164.00,20.00
21,0,119.92,144.67,47037.91,0,0,3,3,0,0,1164,1164.00,20.00
23,0,144.80,168.46,49205.28,0,0,4,4,0,0,1164,1164.00,20.00
25,0,168.60,192.59,48530.33,0,0,5,5,0,0,1164,1164.00,20.00
27,0,193.53,202.70,6871.73,0,0,6,1,16,1,63,63.00,20.00
29,0,193.53,202.89,6732.93,0,0,6,1,3,1,63,63.00,20.00
31,0,193.53,203.02,6637.87,0,0,6,1,4,1,63,63.00,20.00
33,0,193.53,203.12,6566.60,0,0,6,1,14,1,63,63.00,20.00
35,0,193.53,203.23,6492.84,0,0,6,1,2,1,63,63.00,20.00
37,0,193.53,203.33,6426.60,0,0,6,1,23,1,63,63.00,20.00
39,0,193.53,203.43,6367.50,0,0,6,1,1,1,63,63.00,20.00
41,0,193.53,209.39,3973.51,0,0,6,1,21,1,63,63.00,20.00
43,0,193.53,209.52,3940.46,0,0,6,1,20,1,63,63.00,20.00
45,0,193.53,209.65,7134.00,0,0,6,1,16,2,115,115.00,20.00
47,0,193.53,216.68,4968.68,0,0,6,1,3,2,115,115.00,20.00
49,0,193.53,216.84,4934.35,0,0,6,1,4,2,115,115.00,20.00
51,0,193.53,216.97,4907.40,0,0,6,1,14,2,115,115.00,20.00
53,0,193.54,223.03,3899.49,0,0,6,1,2,2,115,115.00,20.00
55,0,193.54,223.15,3882.77,0,0,6,1,23,2,115,115.00,20.00
57,0,193.54,229.11,3232.70,0,0,6,1,1,2,115,115.00,20.00
59,0,193.54,229.20,3224.63,0,0,6,1,21,2,115,115.00,20.00
61,0,193.54,229.68,3181.89,0,0,6,1,20,2,115,115.00,20.00
63,0,193.54,235.98,5701.90,0,0,6,1,16,3,242,242.00,20.00
65,0,193.54,241.92,5002.27,0,0,6,1,3,3,242,242.00,20.00
67,0,193.54,247.45,4488.55,0,0,6,1,4,3,242,242.00,20.00
69,0,193.54,253.11,4062.65,0,0,6,1,14,3,242,242.00,20.00
71,0,193.54,253.22,4054.76,0,0,6,1,2,3,242,242.00,20.00
73,0,193.54,258.98,3698.04,0,0,6,1,23,3,242,242.00,20.00
75,0,193.54,264.73,3399.35,0,0,6,1,1,3,242,242.00,20.00
77,0,193.54,270.47,3145.92,0,0,6,1,21,3,242,242.00,20.00
79,0,193.54,276.36,2922.11,0,0,6,1,20,3,242,242.00,20.00
81,0,193.54,282.05,5457.38,0,0,6,1,16,4,483,483.00,20.00
83,0,193.54,293.47,4833.67,0,0,6,1,3,4,483,483.00,20.00
85,0,193.54,304.88,4338.02,0,0,6,1,4,4,483,483.00,20.00
87,0,193.54,310.60,4126.27,0,0,6,1,14,4,483,483.00,20.00
89,0,193.54,322.34,3750.15,0,0,6,1,2,4,483,483.00,20.00
91,0,193.54,333.92,3440.73,0,0,6,1,23,4,483,483.00,20.00
93,0,193.54,339.61,3306.79,0,0,6,1,1,4,483,483.00,20.00
95,0,193.54,351.30,3061.77,0,0,6,1,21,4,483,483.00,20.00
97,0,193.54,363.72,2838.24,0,0,6,1,20,4,483,483.00,20.00
99,0,363.86,381.13,67415.73,0,0,7,6,0,0,1164,1164.00,20.00
101,0,1185.67,1194.08,7492.86,0,0,8,2,2,1,63,63.00,20.00
103,0,1185.67,1199.79,4461.12,0,0,8,2,3,1,63,63.00,20.00
105,0,1185.67,1199.94,4414.24,0,0,8,2,4,1,63,63.00,20.00
107,0,1185.67,1200.04,4383.52,0,0,8,2,1,1,63,63.00,20.00
109,0,1185.67,1200.14,4354.44,0,0,8,2,23,1,63,63.00,20.00
111,0,1185.67,1204.97,3264.25,0,0,8,2,21,1,63,63.00,20.00
113,0,1185.67,1205.68,3148.27,0,0,8,2,16,1,63,63.00,20.00
115,0,1185.67,1205.82,3126.40,0,0,8,2,14,1,63,63.00,20.00
117,0,1185.67,1205.91,3112.65,0,0,8,2,10,1,63,63.00,20.00
119,0,1185.67,1205.97,5664.47,0,0,8,2,2,2,115,115.00,20.00
121,0,1185.67,1214.59,3976.35,0,0,8,2,3,2,115,115.00,20.00
123,0,1185.67,1214.69,3962.78,0,0,8,2,4,2,115,115.00,20.00
125,0,1185.67,1221.07,3248.68,0,0,8,2,1,2,115,115.00,20.00
127,0,1185.67,1221.27,3230.61,0,0,8,2,23,2,115,115.00,20.00
129,0,1185.67,1221.38,3220.75,0,0,8,2,21,2,115,115.00,20.00
131,0,1185.67,1227.01,2782.48,0,0,8,2,16,2,115,115.00,20.00
133,0,1185.67,1227.10,2776.24,0,0,8,2,14,2,115,115.00,20.00
135,0,1185.67,1232.73,2443.74,0,0,8,2,10,2,115,115.00,20.00
137,0,1185.68,1232.84,5130.81,0,0,8,2,2,3,242,242.00,20.00
139,0,1185.68,1238.65,4567.85,0,0,8,2,3,3,242,242.00,20.00
141,0,1185.68,1245.42,4050.75,0,0,8,2,4,3,242,242.00,20.00
143,0,1185.68,1251.13,3697.37,0,0,8,2,1,3,242,242.00,20.00
145,0,1185.68,1257.00,3393.06,0,0,8,2,23,3,242,242.00,20.00
147,0,1185.68,1257.12,3387.13,0,0,8,2,21,3,242,242.00,20.00
149,0,1185.68,1262.71,3141.47,0,0,8,2,16,3,242,242.00,20.00
151,0,1185.68,1268.73,2913.66,0,0,8,2,14,3,242,242.00,20.00
153,0,1185.68,1274.45,2726.15,0,0,8,2,10,3,242,242.00,20.00
155,0,1185.68,1286.03,4813.06,0,0,8,2,2,4,483,483.00,20.00
157,0,1185.68,1291.79,4551.92,0,0,8,2,3,4,483,483.00,20.00
159,0,1185.68,1303.92,4085.05,0,0,8,2,4,4,483,483.00,20.00
161,0,1185.68,1315.49,3720.85,0,0,8,2,1,4,483,483.00,20.00
163,0,1185.68,1321.32,3560.82,0,0,8,2,23,4,483,483.00,20.00
165,0,1185.68,1332.78,3283.59,0,0,8,2,21,4,483,483.00,20.00
167,0,1185.68,1344.31,3044.88,0,0,8,2,16,4,483,483.00,20.00
169,0,1185.68,1350.20,2935.80,0,0,8,2,14,4,483,483.00,20.00
171,0,1185.68,1361.78,2742.84,0,0,8,2,10,4,483,483.00,20.00
173,0,1361.94,1385.36,49711.72,0,0,9,7,0,0,1164,1164.00,20.00
175,0,2188.62,2197.12,7417.00,0,0,10,3,2,1,63,63.00,20.00
177,0,2188.63,2197.34,7231.40,0,0,10,3,4,1,63,63.00,20.00
179,0,2188.63,2206.78,3469.35,0,0,10,3,3,1,63,63.00,20.00
181,0,2188.63,2206.91,3444.69,0,0,10,3,1,1,63,63.00,20.00
183,0,2188.63,2207.01,3426.71,0,0,10,3,23,1,63,63.00,20.00
185,0,2188.63,2207.11,3408.91,0,0,10,3,21,1,63,63.00,20.00
187,0,2188.63,2207.20,3391.84,0,0,10,3,16,1,63,63.00,20.00
189,0,2188.63,2214.61,2424.48,0,0,10,3,10,1,63,63.00,20.00
191,0,2188.63,2214.67,2418.89,0,0,10,3,14,1,63,63.00,20.00
193,0,2188.63,2214.71,4409.51,0,0,10,3,2,2,115,115.00,20.00
195,0,2188.63,2220.40,3619.20,0,0,10,3,4,2,115,115.00,20.00
197,0,2188.63,2220.50,3608.41,0,0,10,3,3,2,115,115.00,20.00
199,0,2188.63,2220.53,3604.68,0,0,10,3,1,2,115,115.00,20.00
201,0,2188.63,2226.24,3057.86,0,0,10,3,23,2,115,115.00,20.00
203,0,2188.63,2226.36,3048.46,0,0,10,3,21,2,115,115.00,20.00
205,0,2188.63,2231.99,2652.40,0,0,10,3,16,2,115,115.00,20.00
207,0,2188.63,2232.11,2645.02,0,0,10,3,10,2,115,115.00,20.00
209,0,2188.63,2232.21,2639.07,0,0,10,3,14,2,115,115.00,20.00
211,0,2188.63,2237.86,4915.80,0,0,10,3,2,3,242,242.00,20.00
213,0,2188.63,2243.45,4414.77,0,0,10,3,4,3,242,242.00,20.00
215,0,2188.63,2249.27,3991.23,0,0,10,3,3,3,242,242.00,20.00
217,0,2188.63,2255.12,3639.75,0,0,10,3,1,3,242,242.00,20.00
219,0,2188.63,2260.72,3357.01,0,0,10,3,23,3,242,242.00,20.00
221,0,2188.63,2260.86,3350.55,0,0,10,3,21,3,242,242.00,20.00
223,0,2188.63,2266.53,3106.63,0,0,10,3,16,3,242,242.00,20.00
225,0,2188.64,2272.19,2896.40,0,0,10,3,10,3,242,242.00,20.00
227,0,2188.64,2278.07,2706.03,0,0,10,3,14,3,242,242.00,20.00
229,0,2188.64,2289.01,4811.72,0,0,10,3,2,4,483,483.00,20.00
231,0,2188.64,2294.97,4542.42,0,0,10,3,4,4,483,483.00,20.00
233,0,2188.64,2306.51,4097.53,0,0,10,3,3,4,483,483.00,20.00
235,0,2188.64,2312.49,3899.69,0,0,10,3,1,4,483,483.00,20.00
237,0,2188.64,2324.22,3562.50,0,0,10,3,23,4,483,483.00,20.00
239,0,2188.64,2336.59,3264.64,0,0,10,3,21,4,483,483.00,20.00
241,0,2188.64,2342.52,3138.83,0,0,10,3,16,4,483,483.00,20.00
243,0,2188.64,2354.28,2916.02,0,0,10,3,10,4,483,483.00,20.00
245,0,2188.64,2366.45,2716.41,0,0,10,3,14,4,483,483.00,20.00
247,0,2366.56,2384.12,66309.67,0,0,11,8,0,0,1164,1164.00,20.00
249,0,3189.62,3196.99,8551.65,0,0,12,4,2,1,63,63.00,20.00
251,0,3189.62,3197.18,8342.16,0,0,12,4,4,1,63,63.00,20.00
253,0,3189.62,3203.15,4657.70,0,0,12,4,3,1,63,63.00,20.00
255,0,3189.62,3203.26,4619.78,0,0,12,4,1,1,63,63.00,20.00
257,0,3189.62,3203.30,4604.93,0,0,12,4,23,1,63,63.00,20.00
259,0,3189.62,3203.34,4592.17,0,0,12,4,21,1,63,63.00,20.00
261,0,3189.62,3209.28,3205.78,0,0,12,4,16,1,63,63.00,20.00
263,0,3189.63,3209.42,3182.78,0,0,12,4,10,1,63,63.00,20.00
265,0,3189.63,3209.52,3166.15,0,0,12,4,14,1,63,63.00,20.00
267,0,3189.63,3209.61,5755.47,0,0,12,4,2,2,115,115.00,20.00
269,0,3189.63,3215.26,4487.10,0,0,12,4,4,2,115,115.00,20.00
271,0,3189.63,3215.59,4428.87,0,0,12,4,3,2,115,115.00,20.00
273,0,3189.63,3221.88,3566.11,0,0,12,4,1,2,115,115.00,20.00
275,0,3189.63,3222.02,3549.82,0,0,12,4,23,2,115,115.00,20.00
277,0,3189.63,3222.14,3537.05,0,0,12,4,21,2,115,115.00,20.00
279,0,3189.63,3227.75,3017.03,0,0,12,4,16,2,115,115.00,20.00
281,0,3189.63,3227.85,3008.74,0,0,12,4,10,2,115,115.00,20.00
283,0,3189.63,3234.00,2592.08,0,0,12,4,14,2,115,115.00,20.00
285,0,3189.63,3234.11,5441.26,0,0,12,4,2,3,242,242.00,20.00
287,0,3189.63,3240.36,4770.26,0,0,12,4,4,3,242,242.00,20.00
289,0,3189.63,3246.41,4261.91,0,0,12,4,3,3,242,242.00,20.00
291,0,3189.63,3251.85,3889.30,0,0,12,4,1,3,242,242.00,20.00
293,0,3189.63,3257.77,3551.41,0,0,12,4,23,3,242,242.00,20.00
295,0,3189.63,3257.92,3543.87,0,0,12,4,21,3,242,242.00,20.00
297,0,3189.63,3264.16,3246.97,0,0,12,4,16,3,242,242.00,20.00
299,0,3189.63,3269.84,3017.12,0,0,12,4,10,3,242,242.00,20.00
301,0,3189.63,3275.63,2814.05,0,0,12,4,14,3,242,242.00,20.00
303,0,3189.63,3287.40,4940.47,0,0,12,4,2,4,483,483.00,20.00
305,0,3189.63,3293.13,4666.98,0,0,12,4,4,4,483,483.00,20.00
307,0,3189.63,3304.69,4198.07,0,0,12,4,3,4,483,483.00,20.00
309,0,3189.64,3316.47,3808.25,0,0,12,4,1,4,483,483.00,20.00
311,0,3189.64,3322.12,3645.61,0,0,12,4,23,4,483,483.00,20.00
313,0,3189.64,3334.32,3338.40,0,0,12,4,21,4,483,483.00,20.00
315,0,3189.64,3345.93,3090.27,0,0,12,4,16,4,483,483.00,20.00
317,0,3189.64,3351.69,2980.51,0,0,12,4,10,4,483,483.00,20.00
319,0,3189.64,3363.74,2774.28,0,0,12,4,14,4,483,483.00,20.00
321,0,3363.88,3387.01,50337.31,0,0,13,9,0,0,1164,1164.00,20.00
323,0,4192.01,4201.08,6945.98,0,0,14,5,2,1,63,63.00,20.00
325,0,4192.01,4201.60,6569.34,0,0,14,5,3,1,63,63.00,20.00
327,0,4192.01,4206.57,4328.41,0,0,14,5,4,1,63,63.00,20.00
329,0,4192.01,4206.72,4284.26,0,0,14,5,1,1,63,63.00,20.00
331,0,4192.01,4206.81,4256.47,0,0,14,5,23,1,63,63.00,20.00
333,0,4192.01,4206.90,4231.03,0,0,14,5,21,1,63,63.00,20.00
335,0,4192.01,4206.98,4208.98,0,0,14,5,16,1,63,63.00,20.00
337,0,4192.01,4212.64,3054.40,0,0,14,5,14,1,63,63.00,20.00
339,0,4192.01,4212.78,3033.22,0,0,14,5,10,1,63,63.00,20.00
341,0,4192.02,4212.86,5516.65,0,0,14,5,2,2,115,115.00,20.00
343,0,4192.02,4220.10,4095.00,0,0,14,5,3,2,115,115.00,20.00
345,0,4192.02,4220.18,4082.65,0,0,14,5,4,2,115,115.00,20.00
347,0,4192.02,4220.22,4077.58,0,0,14,5,1,2,115,115.00,20.00
349,0,4192.02,4225.85,3399.15,0,0,14,5,23,2,115,115.00,20.00
351,0,4192.02,4225.99,3385.44,0,0,14,5,21,2,115,115.00,20.00
353,0,4192.02,4232.19,2862.41,0,0,14,5,16,2,115,115.00,20.00
355,0,4192.02,4232.32,2853.46,0,0,14,5,14,2,115,115.00,20.00
357,0,4192.02,4232.42,2846.46,0,0,14,5,10,2,115,115.00,20.00
359,0,4192.02,4238.04,5258.35,0,0,14,5,2,3,242,242.00,20.00
361,0,4192.02,4243.65,4687.29,0,0,14,5,3,3,242,242.00,20.00
363,0,4192.02,4251.32,4081.08,0,0,14,5,4,3,242,242.00,20.00
365,0,4192.02,4257.11,3717.93,0,0,14,5,1,3,242,242.00,20.00
367,0,4192.02,4262.89,3414.85,0,0,14,5,23,3,242,242.00,20.00
369,0,4192.02,4263.01,3408.88,0,0,14,5,21,3,242,242.00,20.00
371,0,4192.02,4268.80,3151.90,0,0,14,5,16,3,242,242.00,20.00
373,0,4192.02,4274.65,2928.61,0,0,14,5,14,3,242,242.00,20.00
375,0,4192.02,4280.45,2736.78,0,0,14,5,10,3,242,242.00,20.00
377,0,4192.02,4292.10,4825.99,0,0,14,5,2,4,483,483.00,20.00
379,0,4192.02,4297.99,4557.94,0,0,14,5,3,4,483,483.00,20.00
381,0,4192.02,4310.22,4086.54,0,0,14,5,4,4,483,483.00,20.00
383,0,4192.02,4316.25,3887.92,0,0,14,5,1,4,483,483.00,20.00
385,0,4192.02,4327.53,3564.47,0,0,14,5,23,4,483,483.00,20.00
387,0,4192.02,4339.68,3271.03,0,0,14,5,21,4,483,483.00,20.00
389,0,4192.02,4345.71,3142.77,0,0,14,5,16,4,483,483.00,20.00
391,0,4192.02,4356.91,2929.33,0,0,14,5,14,4,483,483.00,20.00
393,0,4192.02,4368.26,2740.74,0,0,14,5,10,4,483,483.00,20.00
395,0,4368.43,4386.84,63212.77,0,0,15,10,0,0,1164,1164.00,20.00
397,0,5190.86,5199.62,7193.42,0,0,16,6,2,1,63,63.00,20.00
399,0,5190.86,5200.42,6590.65,0,0,16,6,3,1,63,63.00,20.00
401,0,5190.86,5205.52,4298.58,0,0,16,6,4,1,63,63.00,20.00
403,0,5190.86,5205.74,4235.86,0,0,16,6,1,1,63,63.00,20.00
405,0,5190.86,5205.82,4211.23,0,0,16,6,23,1,63,63.00,20.00
407,0,5190.86,5205.91,4186.05,0,0,16,6,21,1,63,63.00,20.00
409,0,5190.87,5211.82,3006.16,0,0,16,6,16,1,63,63.00,20.00
411,0,5190.87,5212.00,2981.26,0,0,16,6,14,1,63,63.00,20.00
413,0,5190.87,5212.09,2968.34,0,0,16,6,10,1,63,63.00,20.00
415,0,5190.87,5212.19,5394.50,0,0,16,6,2,2,115,115.00,20.00
417,0,5190.87,5218.88,4106.12,0,0,16,6,3,2,115,115.00,20.00
419,0,5190.87,5219.01,4086.71,0,0,16,6,4,2,115,115.00,20.00
421,0,5190.87,5224.83,3386.14,0,0,16,6,1,2,115,115.00,20.00
423,0,5190.87,5224.93,3376.79,0,0,16,6,23,2,115,115.00,20.00
425,0,5190.87,5225.00,3369.67,0,0,16,6,21,2,115,115.00,20.00
427,0,5190.87,5231.48,2831.68,0,0,16,6,16,2,115,115.00,20.00
429,0,5190.87,5231.83,2807.62,0,0,16,6,14,2,115,115.00,20.00
431,0,5190.87,5237.95,2442.44,0,0,16,6,10,2,115,115.00,20.00
433,0,5190.87,5238.16,5117.36,0,0,16,6,2,3,242,242.00,20.00
435,0,5190.87,5243.75,4576.31,0,0,16,6,3,3,242,242.00,20.00
437,0,5190.87,5249.68,4115.23,0,0,16,6,4,3,242,242.00,20.00
439,0,5190.87,5255.39,3751.01,0,0,16,6,1,3,242,242.00,20.00
441,0,5190.87,5261.45,3429.07,0,0,16,6,23,3,242,242.00,20.00
443,0,5190.87,5261.67,3418.42,0,0,16,6,21,3,242,242.00,20.00
445,0,5190.87,5267.33,3165.10,0,0,16,6,16,3,242,242.00,20.00
447,0,5190.87,5273.09,2943.57,0,0,16,6,14,3,242,242.00,20.00
449,0,5190.87,5279.70,2724.49,0,0,16,6,10,3,242,242.00,20.00
451,0,5190.88,5291.20,4814.35,0,0,16,6,2,4,483,483.00,20.00
453,0,5190.88,5297.10,4546.91,0,0,16,6,3,4,483,483.00,20.00
455,0,5190.88,5308.87,4093.46,0,0,16,6,4,4,483,483.00,20.00
457,0,5190.88,5320.37,3729.90,0,0,16,6,1,4,483,483.00,20.00
459,0,5190.88,5326.27,3567.29,0,0,16,6,23,4,483,483.00,20.00
461,0,5190.88,5340.42,3229.86,0,0,16,6,21,4,483,483.00,20.00
463,0,5190.88,5352.42,2989.88,0,0,16,6,16,4,483,483.00,20.00
465,0,5190.88,5358.31,2884.84,0,0,16,6,14,4,483,483.00,20.00
467,0,5190.88,5370.08,2695.22,0,0,16,6,10,4,483,483.00,20.00
469,0,5370.30,5396.10,45114.53,0,0,17,11,0,0,1164,1164.00,20.00
471,0,6203.14,6212.39,6813.02,0,0,18,7,2,1,63,63.00,20.00
473,0,6203.14,6212.82,6510.28,0,0,18,7,3,1,63,63.00,20.00
475,0,6203.14,6218.36,4140.65,0,0,18,7,4,1,63,63.00,20.00
477,0,6203.14,6218.49,4104.50,0,0,18,7,1,1,63,63.00,20.00
479,0,6203.14,6218.59,4079.52,0,0,18,7,23,1,63,63.00,20.00
481,0,6203.14,6218.68,4055.10,0,0,18,7,21,1,63,63.00,20.00
483,0,6203.14,6218.74,4040.02,0,0,18,7,16,1,63,63.00,20.00
485,0,6203.15,6224.95,2889.64,0,0,18,7,14,1,63,63.00,20.00
487,0,6203.15,6225.07,2872.91,0,0,18,7,10,1,63,63.00,20.00
489,0,6203.15,6225.12,5233.70,0,0,18,7,2,2,115,115.00,20.00
491,0,6203.15,6230.74,4167.27,0,0,18,7,3,2,115,115.00,20.00
493,0,6203.15,6231.15,4106.70,0,0,18,7,4,2,115,115.00,20.00
495,0,6203.15,6231.19,4100.11,0,0,18,7,1,2,115,115.00,20.00
497,0,6203.15,6237.69,3329.67,0,0,18,7,23,2,115,115.00,20.00
499,0,6203.15,6237.79,3319.67,0,0,18,7,21,2,115,115.00,20.00
501,0,6203.15,6244.46,2783.63,0,0,18,7,16,2,115,115.00,20.00
503,0,6203.15,6244.60,2774.23,0,0,18,7,14,2,115,115.00,20.00
505,0,6203.15,6244.70,2767.82,0,0,18,7,10,2,115,115.00,20.00
507,0,6203.15,6250.29,5133.54,0,0,18,7,2,3,242,242.00,20.00
509,0,6203.15,6256.12,4568.62,0,0,18,7,3,3,242,242.00,20.00
511,0,6203.15,6261.74,4130.19,0,0,18,7,4,3,242,242.00,20.00
513,0,6203.15,6267.65,3751.76,0,0,18,7,1,3,242,242.00,20.00
515,0,6203.15,6274.12,3409.70,0,0,18,7,23,3,242,242.00,20.00
517,0,6203.15,6274.38,3397.40,0,0,18,7,21,3,242,242.00,20.00
519,0,6203.15,6279.91,3152.81,0,0,18,7,16,3,242,242.00,20.00
521,0,6203.15,6285.79,2928.54,0,0,18,7,14,3,242,242.00,20.00
523,0,6203.15,6291.63,2735.05,0,0,18,7,10,3,242,242.00,20.00
525,0,6203.15,6303.14,4830.82,0,0,18,7,2,4,483,483.00,20.00
527,0,6203.15,6308.78,4572.56,0,0,18,7,3,4,483,483.00,20.00
529,0,6203.15,6321.14,4093.67,0,0,18,7,4,4,483,483.00,20.00
531,0,6203.15,6327.06,3898.15,0,0,18,7,1,4,483,483.00,20.00
533,0,6203.15,6338.74,3562.29,0,0,18,7,23,4,483,483.00,20.00
535,0,6203.15,6350.39,3280.51,0,0,18,7,21,4,483,483.00,20.00
537,0,6203.15,6356.17,3156.49,0,0,18,7,16,4,483,483.00,20.00
539,0,6203.15,6367.88,2932.18,0,0,18,7,14,4,483,483.00,20.00
541,0,6203.16,6379.99,2731.30,0,0,18,7,10,4,483,483.00,20.00
543,0,6380.13,6398.75,62530.22,0,0,19,12,0,0,1164,1164.00,20.00
545,0,7203.12,7212.91,6435.14,0,0,20,8,2,1,63,63.00,20.00
547,0,7203.13,7213.05,6348.25,0,0,20,8,3,1,63,63.00,20.00
549,0,7203.13,7218.68,4050.14,0,0,20,8,4,1,63,63.00,20.00
551,0,7203.13,7218.81,4016.58,0,0,20,8,1,1,63,63.00,20.00
553,0,7203.13,7218.91,3992.65,0,0,20,8,23,1,63,63.00,20.00
555,0,7203.13,7219.09,3947.62,0,0,20,8,21,1,63,63.00,20.00
557,0,7203.13,7225.21,2852.49,0,0,20,8,16,1,63,63.00,20.00
559,0,7203.13,7225.34,2837.07,0,0,20,8,14,1,63,63.00,20.00
561,0,7203.13,7225.43,2825.24,0,0,20,8,10,1,63,63.00,20.00
563,0,7203.13,7225.53,5133.93,0,0,20,8,2,2,115,115.00,20.00
565,0,7203.13,7231.77,4015.78,0,0,20,8,3,2,115,115.00,20.00
567,0,7203.13,7232.07,3974.29,0,0,20,8,4,2,115,115.00,20.00
569,0,7203.13,7237.65,3331.60,0,0,20,8,1,2,115,115.00,20.00
571,0,7203.13,7237.77,3320.53,0,0,20,8,23,2,115,115.00,20.00
573,0,7203.13,7237.80,3317.47,0,0,20,8,21,2,115,115.00,20.00
575,0,7203.13,7244.09,2807.69,0,0,20,8,16,2,115,115.00,20.00
577,0,7203.13,7244.29,2793.97,0,0,20,8,14,2,115,115.00,20.00
579,0,7203.13,7249.91,2458.21,0,0,20,8,10,2,115,115.00,20.00
581,0,7203.13,7250.18,5144.12,0,0,20,8,2,3,242,242.00,20.00
583,0,7203.13,7255.73,4600.85,0,0,20,8,3,3,242,242.00,20.00
585,0,7203.13,7262.39,4084.11,0,0,20,8,4,3,242,242.00,20.00
587,0,7203.14,7268.47,3704.21,0,0,20,8,1,3,242,242.00,20.00
589,0,7203.14,7274.27,3402.08,0,0,20,8,23,3,242,242.00,20.00
591,0,7203.14,7274.46,3393.16,0,0,20,8,21,3,242,242.00,20.00
593,0,7203.14,7280.85,3114.10,0,0,20,8,16,3,242,242.00,20.00
595,0,7203.14,7286.73,2894.88,0,0,20,8,14,3,242,242.00,20.00
597,0,7203.14,7292.45,2709.63,0,0,20,8,10,3,242,242.00,20.00
599,0,7203.14,7304.16,4781.28,0,0,20,8,2,4,483,483.00,20.00
601,0,7203.14,7309.87,4525.35,0,0,20,8,3,4,483,483.00,20.00
603,0,7203.14,7321.56,4078.53,0,0,20,8,4,4,483,483.00,20.00
605,0,7203.14,7333.15,3715.16,0,0,20,8,1,4,483,483.00,20.00
607,0,7203.14,7339.11,3552.15,0,0,20,8,23,4,483,483.00,20.00
609,0,7203.14,7350.58,3275.89,0,0,20,8,21,4,483,483.00,20.00
611,0,7203.14,7362.52,3030.51,0,0,20,8,16,4,483,483.00,20.00
613,0,7203.14,7368.44,2921.89,0,0,20,8,14,4,483,483.00,20.00
615,0,7203.14,7379.72,2735.29,0,0,20,8,10,4,483,483.00,20.00
617,0,7379.90,7402.77,50883.02,0,0,21,13,0,0,1164,1164.00,20.00
619,0,8208.67,8217.52,7116.23,0,0,22,9,21,1,63,63.00,20.00
621,0,8208.67,8217.82,6882.24,0,0,22,9,4,1,63,63.00,20.00
623,0,8208.67,8223.12,4360.77,0,0,22,9,2,1,63,63.00,20.00
625,0,8208.67,8223.29,4310.05,0,0,22,9,23,1,63,63.00,20.00
627,0,8208.67,8223.42,4272.63,0,0,22,9,10,1,63,63.00,20.00
629,0,8208.67,8223.51,4244.42,0,0,22,9,1,1,63,63.00,20.00
631,0,8208.67,8223.59,4221.95,0,0,22,9,3,1,63,63.00,20.00
633,0,8208.67,8229.85,2975.49,0,0,22,9,16,1,63,63.00,20.00
635,0,8208.67,8229.95,5405.41,0,0,22,9,21,2,115,115.00,20.00
637,0,8208.67,8230.02,5387.93,0,0,22,9,4,2,115,115.00,20.00
639,0,8208.67,8235.70,4255.00,0,0,22,9,2,2,115,115.00,20.00
641,0,8208.67,8235.78,4242.45,0,0,22,9,23,2,115,115.00,20.00
643,0,8208.67,8242.14,3436.12,0,0,22,9,10,2,115,115.00,20.00
645,0,8208.67,8242.27,3423.33,0,0,22,9,1,2,115,115.00,20.00
647,0,8208.68,8242.34,3416.01,0,0,22,9,3,2,115,115.00,20.00
649,0,8208.68,8248.11,2916.04,0,0,22,9,16,2,115,115.00,20.00
651,0,8208.68,8253.82,5360.74,0,0,22,9,21,3,242,242.00,20.00
653,0,8208.68,8253.99,5340.98,0,0,22,9,4,3,242,242.00,20.00
655,0,8208.68,8259.75,4738.87,0,0,22,9,2,3,242,242.00,20.00
657,0,8208.68,8266.16,4209.72,0,0,22,9,23,3,242,242.00,20.00
659,0,8208.68,8271.69,3840.42,0,0,22,9,10,3,242,242.00,20.00
661,0,8208.68,8277.43,3520.15,0,0,22,9,1,3,242,242.00,20.00
663,0,8208.68,8283.22,3246.36,0,0,22,9,3,3,242,242.00,20.00
665,0,8208.68,8283.33,3241.88,0,0,22,9,16,3,242,242.00,20.00
667,0,8208.68,8296.95,5471.60,0,0,22,9,21,4,483,483.00,20.00
669,0,8208.68,8308.79,4824.60,0,0,22,9,4,4,483,483.00,20.00
671,0,8208.68,8314.45,4566.56,0,0,22,9,2,4,483,483.00,20.00
673,0,8208.68,8326.03,4115.75,0,0,22,9,23,4,483,483.00,20.00
675,0,8208.68,8337.63,3745.81,0,0,22,9,10,4,483,483.00,20.00
677,0,8208.68,8343.91,3571.80,0,0,22,9,1,4,483,483.00,20.00
679,0,8208.68,8355.57,3288.24,0,0,22,9,3,4,483,483.00,20.00
681,0,8208.68,8367.11,3048.72,0,0,22,9,16,4,483,483.00,20.00
683,0,8367.27,8384.74,66617.07,0,0,23,14,0,0,1164,1164.00,20.00
685,0,9189.08,9198.63,6592.72,0,0,24,10,2,1,63,63.00,20.00
687,0,9189.08,9198.77,6502.22,0,0,24,10,21,1,63,63.00,20.00
689,0,9189.08,9204.00,4222.80,0,0,24,10,10,1,63,63.00,20.00
691,0,9189.08,9204.19,4169.42,0,0,24,10,23,1,63,63.00,20.00
693,0,9189.08,9204.29,4140.92,0,0,24,10,4,1,63,63.00,20.00
