29,17,16,200,200.00,20.00,16997.05,17294.95,3304.42,0
29,17,21,200,200.00,20.00,16997.09,17295.05,2469135.80,0
29,17,23,200,200.00,20.00,16997.13,17319.72,8112.93,0
30,18,1,200,200.00,20.00,17520.22,17542.08,2409638.55,0
30,18,2,200,200.00,20.00,17520.25,17542.27,1342281.88,0
30,18,3,200,200.00,20.00,17520.28,17562.72,9796.72,0
30,18,4,200,200.00,20.00,17520.31,17583.11,9818.84,0
30,18,10,200,200.00,20.00,17520.34,17583.25,1980198.02,0
30,18,16,200,200.00,20.00,17520.37,17603.61,9834.78,0
30,18,21,200,200.00,20.00,17520.40,17642.74,5116.01,0
30,18,23,200,200.00,20.00,17520.43,17642.88,2105263.16,0
31,26,0,3000,3000.00,20.00,17642.97,18255.68,5457.83,0
32,19,1,400,400.00,20.00,18556.32,18598.65,19609.77,0
32,19,2,400,400.00,20.00,18556.37,18642.59,9113.07,0
32,19,3,400,400.00,20.00,18556.40,18683.92,9687.34,0
32,19,4,400,400.00,20.00,18556.45,18720.75,10870.16,0
32,19,10,400,400.00,20.00,18556.48,18741.76,19060.33,0
32,19,16,400,400.00,20.00,18556.53,18782.73,9768.25,0
32,19,21,400,400.00,20.00,18556.57,18831.18,8262.76,0
32,19,23,400,400.00,20.00,18556.61,18890.76,6716.93,0
33,27,0,3000,3000.00,20.00,18890.92,19503.73,5416.98,0
34,20,1,400,400.00,20.00,19504.01,19575.62,5882352.94,0
34,20,2,400,400.00,20.00,19504.04,19705.69,3075.74,0
34,20,3,400,400.00,20.00,19504.08,19758.60,7567.87,0
34,20,4,400,400.00,20.00,19504.12,19864.07,3794.60,0
34,20,10,400,400.00,20.00,19504.15,19916.72,7602.39,0
34,20,16,400,400.00,20.00,19504.20,20022.30,3791.36,0
34,20,21,400,400.00,20.00,19504.24,20074.94,7603.12,0
34,20,23,400,400.00,20.00,19504.28,20138.88,6259.98,0
35,28,0,3000,3000.00,20.00,20139.05,20741.91,5900.62,0
36,29,0,3000,3000.00,20.00,20742.03,21344.91,5782.81,0
37,21,1,200,200.00,20.00,21345.22,21420.02,3389830.51,0
37,21,2,200,200.00,20.00,21345.27,21477.22,3497.54,0
37,21,3,200,200.00,20.00,21345.31,21477.35,2061855.67,0
37,21,4,200,200.00,20.00,21345.35,21531.84,3671.68,1
37,21,10,200,200.00,20.00,21345.39,21595.98,3120.76,1
37,21,16,200,200.00,20.00,21345.43,21596.16,1470588.24,1
38,21,21,200,200.00,20.00,21345.47,21650.73,3666.29,1
39,21,23,200,200.00,20.00,21345.52,21714.73,3125.93,1
40,30,0,3000,3000.00,20.00,21596.30,22874.03,5295.24,0
41,31,0,3000,3000.00,20.00,22874.15,23477.00,5744.58,0
42,32,0,3000,3000.00,20.00,23677.42,24080.21,7849.23,0
43,24,1,200,200.00,20.00,24080.48,24141.71,3448275.86,0
43,24,2,200,200.00,20.00,24080.50,24199.37,3469.63,0
43,24,4,200,200.00,20.00,24080.53,24260.04,3298.04,0
43,24,10,200,200.00,20.00,24080.56,24260.25,1351351.35,0
43,24,16,200,200.00,20.00,24080.59,24318.01,3464.70,0
43,24,21,200,200.00,20.00,24080.61,24378.75,3294.78,0
43,24,22,200,200.00,20.00,24080.64,24378.91,1666666.67,0
43,24,23,200,200.00,20.00,24080.67,24436.63,3466.20,0
43,24,24,200,200.00,20.00,24080.70,24457.02,9824.63,0
44,25,2,200,200.00,20.00,24557.38,24579.15,2857142.86,0
44,25,4,200,200.00,20.00,24557.42,24599.58,9800.56,0
44,25,10,200,200.00,20.00,24557.45,24620.04,9793.36,0
44,25,16,200,200.00,20.00,24557.48,24620.16,2061855.67,0
44,25,21,200,200.00,20.00,24557.51,24671.27,3914.66,0
44,25,22,200,200.00,20.00,24557.54,24736.33,3075.83,0
44,25,23,200,200.00,20.00,24557.57,24736.46,2000000.00,0
44,25,24,200,200.00,20.00,24557.61,24767.16,6519.33,0
45,33,0,3000,3000.00,20.00,24767.27,25370.12,5824.38,0
46,26,2,200,200.00,20.00,25570.68,25592.44,2898550.72,0
46,26,4,200,200.00,20.00,25570.72,25612.91,9786.17,0
46,26,10,200,200.00,20.00,25570.76,25613.04,2061855.67,0
46,26,16,200,200.00,20.00,25570.79,25633.46,9803.44,0
46,26,21,200,200.00,20.00,25570.83,25653.90,9800.08,0
46,26,22,200,200.00,20.00,25570.86,25654.02,2352941.18,0
46,26,23,200,200.00,20.00,25570.89,25675.97,9118.26,0
46,26,24,200,200.00,20.00,25570.93,25696.31,9843.49,0
47,34,0,3000,3000.00,20.00,25696.45,26296.44,5979.73,0
48,27,1,400,400.00,20.00,26597.03,26618.74,5333333.33,0
48,27,2,400,400.00,20.00,26597.07,26659.46,9829.70,0
48,27,3,400,400.00,20.00,26597.11,26679.87,19620.35,0
48,27,4,400,400.00,20.00,26597.14,26700.51,19404.29,0
48,27,10,400,400.00,20.00,26597.17,26744.28,9145.99,0
48,27,16,400,400.00,20.00,26597.20,26797.91,7461.99,0
48,27,21,400,400.00,20.00,26597.24,26863.12,6137.51,0
48,27,23,400,400.00,20.00,26597.27,26981.66,3374.87,0
48,27,12,400,400.00,20.00,26798.05,27021.74,9988.26,0
49,35,0,3000,3000.00,20.00,27021.90,27624.66,5721.66,0
50,36,0,3000,3000.00,20.00,27624.81,28227.61,5611.48,0
51,28,1,200,200.00,20.00,28227.81,28286.85,4255319.15,0
51,28,2,200,200.00,20.00,28227.83,28346.73,3341.13,0
51,28,3,200,200.00,20.00,28227.85,28405.31,3416.06,0
51,28,4,200,200.00,20.00,28227.87,28405.42,2298850.57,0
51,28,14,200,200.00,20.00,28227.90,28465.37,3337.00,0
51,28,16,200,200.00,20.00,28227.92,28524.00,3412.56,1
51,28,21,200,200.00,20.00,28227.94,28524.12,2247191.01,1
51,28,23,200,200.00,20.00,28227.97,28550.74,7518.51,1
52,29,1,200,200.00,20.00,28550.92,28644.02,4255319.15,0
52,29,2,200,200.00,20.00,28550.94,28644.13,2197802.20,0
52,29,3,200,200.00,20.00,28550.96,28697.44,3753.19,0
52,29,4,200,200.00,20.00,28550.97,28762.52,3074.42,0
52,29,10,200,200.00,20.00,28550.99,28762.65,2000000.00,0
52,29,14,200,200.00,20.00,28551.01,28816.18,3737.90,0
52,29,16,200,200.00,20.00,28551.03,28881.23,3075.65,0
52,29,21,200,200.00,20.00,28551.05,28881.42,1666666.67,0
52,29,23,200,200.00,20.00,28551.08,28914.11,6119.76,0
53,37,0,3000,3000.00,20.00,28914.25,29517.16,5800.78,0
54,38,0,3000,3000.00,20.00,29617.45,30120.52,6215.41,0
55,30,2,200,200.00,20.00,30120.72,30187.05,4545454.55,0
55,30,4,200,200.00,20.00,30120.74,30239.73,3797.73,0
55,30,9,200,200.00,20.00,30120.76,30305.48,3045.02,0
55,30,10,200,200.00,20.00,30120.79,30305.66,1515151.52,0
